Symbol,Time,Open,High,Low,Latest,Change,%Change,Volume,"Open Int"
BTJ23,2023-04-18,29555,30590,29145,30325,775,+2.62%,5988,15385
BTJ23,2023-04-19,30435,30520,29010,29265,-1060.,-3.50%,8155,14981
BTJ23,2023-04-20,29195,29275,27985,28095,-1170.,-4.00%,8365,14519
BTJ23,2023-04-21,28240,28365,27195,27310,-785.,-2.79%,7330,14164
BTJ23,2023-04-24,27425,28010,26980,27400,90,+0.33%,10972,14085
BTJ23,2023-04-25,27450,28070,27195,27605,205,+0.75%,13061,14064
BTJ23,2023-04-26,28320,30050,27250,27900,295,+1.07%,24546,13481
BTK23,2023-04-27,28725,30130,28415,29940,2040,+7.31%,21013,13952
BTK23,2023-04-28,29930,29930,29060,29475,-465.,-1.55%,6582,12294
BTK23,2023-05-01,29615,29615,27710,27915,-1560.,-5.29%,9046,12381
BTK23,2023-05-02,28030,29055,27950,28850,935,+3.35%,7857,12521
BTK23,2023-05-03,28795,28955,28180,28415,-435.,-1.51%,6934,12328
BTK23,2023-05-04,29005,29525,28775,29015,600,+2.11%,6895,12446
BTK23,2023-05-05,28940,29910,28860,29765,750,+2.58%,8572,13234
BTK23,2023-05-08,29105,29110,27320,27365,-2400.,-8.06%,12327,12999
BTK23,2023-05-09,27595,27875,27400,27770,405,+1.48%,5156,13102
BTK23,2023-05-10,27660,28415,26745,27775,5,+0.02%,12388,13249
BTK23,2023-05-11,27615,27810,26730,26845,-930.,-3.35%,7955,13577
BTK23,2023-05-12,27010,27085,25840,26485,-360.,-1.34%,8226,13470
BTK23,2023-05-15,26885,27740,26770,27475,990,+3.74%,6398,13140
BTK23,2023-05-16,27410,27425,26885,26965,-510.,-1.86%,4643,13043
BTK23,2023-05-17,27055,27520,26540,27430,465,+1.72%,7498,13228
BTK23,2023-05-18,27390,27545,26370,26780,-650.,-2.37%,8810,13690
BTK23,2023-05-19,26885,27235,26675,26885,105,+0.39%,6271,13274
BTK23,2023-05-22,26825,27160,26540,26865,-20.,-0.07%,11590,13228
BTK23,2023-05-23,26915,27565,26800,27200,335,+1.25%,14848,13043
BTK23,2023-05-24,27250,27265,26010,26225,-975.,-3.58%,20376,14800
BTM23,2023-05-25,26555,26660,25985,26565,340,+1.30%,21977,13670
BTM23,2023-05-26,26510,27105,26390,26915,350,+1.32%,5947,11692
BTM23,2023-05-30,27915,28665,27700,28070,1155,+4.29%,10721,11715
BTM23,2023-05-31,27905,28040,26910,27075,-995.,-3.54%,10324,12289
BTM23,2023-06-01,27185,27440,26675,26925,-150.,-0.55%,5650,12324
BTM23,2023-06-02,26965,27440,26560,27385,460,+1.71%,7772,12189
BTM23,2023-06-05,27335,27615,25390,25640,-1745.,-6.37%,14853,13763
BTM23,2023-06-06,25665,27375,25315,27265,1625,+6.34%,15327,13026
BTM23,2023-06-07,27170,27525,26330,26610,-655.,-2.40%,7336,13139
BTM23,2023-06-08,26335,26955,26200,26650,40,+0.15%,4208,13444
BTM23,2023-06-09,26710,26920,26380,26475,-175.,-0.66%,4570,13278
BTM23,2023-06-12,26155,26190,25670,25890,-585.,-2.21%,5361,13269
BTM23,2023-06-13,26010,26555,25725,25930,40,+0.15%,5632,13251
BTM23,2023-06-14,25890,26155,24815,25900,-30.,-0.12%,6446,13088
